-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1981 through 04/23/2020 
Location: Latitude  47.3929   Longitude -124.3132 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 107.92 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
T2MDEW MERRA2 1/2x1/2 Dew/Frost Point at 2 Meters (C) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (kg kg-1) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,PS,QV2M,T2M_RANGE,TS,T2MDEW,T2M,WS50M,WS10M,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
47.39291,-124.31319,1981,05,09,    0.27,  101.52,  0.005831,    3.01,   10.35,    6.11,    9.94,    6.33,    4.94,-999,-999,-999
47.39291,-124.31319,1981,05,10,    0.94,  101.31,  0.006595,    3.50,   10.64,    7.96,   10.26,    5.96,    4.65,-999,-999,-999
47.39291,-124.31319,1981,05,11,    0.43,  100.98,  0.005928,    4.68,   10.26,    6.35,    9.85,    4.84,    3.78,-999,-999,-999
47.39291,-124.31319,1981,05,12,    0.03,  100.79,  0.006552,    8.47,   11.32,    7.71,   11.80,    2.45,    1.80,-999,-999,-999
47.39291,-124.31319,1981,05,13,    2.88,  100.23,  0.007586,    2.97,   11.20,    9.85,   11.51,    3.20,    2.41,-999,-999,-999
47.39291,-124.31319,1981,05,14,    3.28,   99.83,  0.006244,    4.09,   10.39,    6.91,    9.87,    4.16,    3.29,-999,-999,-999
47.39291,-124.31319,1981,05,15,    2.17,   99.61,  0.005867,    4.20,   10.02,    5.99,    9.40,    4.44,    3.53,-999,-999,-999
47.39291,-124.31319,1981,05,16,    0.98,  100.40,  0.005927,    4.63,   10.42,    6.27,   10.25,    3.65,    2.96,-999,-999,-999
47.39291,-124.31319,1981,05,17,    5.89,   99.97,  0.007039,    4.51,   10.62,    8.65,   10.56,    6.07,    4.40,-999,-999,-999
47.39291,-124.31319,1981,05,18,    4.31,   99.67,  0.008001,    3.15,   11.26,   10.57,   11.36,    3.55,    2.40,-999,-999,-999
47.39291,-124.31319,1981,05,19,    0.33,   99.92,  0.007430,    5.26,   11.68,    9.51,   11.72,    2.97,    2.10,-999,-999,-999
47.39291,-124.31319,1981,05,20,    0.18,  100.16,  0.007250,    5.11,   11.46,    9.17,   11.23,    4.52,    3.47,-999,-999,-999
47.39291,-124.31319,1981,05,21,    0.43,  100.59,  0.006494,    2.84,   10.76,    7.59,   10.32,    3.72,    2.90,-999,-999,-999
47.39291,-124.31319,1981,05,22,    0.92,  100.61,  0.007477,    4.53,   11.87,    9.67,   12.14,    4.12,    2.88,-999,-999,-999
47.39291,-124.31319,1981,05,23,   16.00,  100.09,  0.008583,    3.50,   12.41,   11.65,   12.89,    5.21,    3.33,-999,-999,-999
47.39291,-124.31319,1981,05,24,    4.28,   99.85,  0.008906,    2.54,   12.71,   12.22,   12.95,    4.24,    2.73,-999,-999,-999
47.39291,-124.31319,1981,05,25,    1.35,  100.18,  0.007342,    4.54,   12.07,    9.32,   12.00,    3.43,    2.50,-999,-999,-999
47.39291,-124.31319,1981,05,26,    0.26,  100.66,  0.006606,    5.30,   11.49,    7.87,   11.56,    3.53,    2.72,-999,-999,-999
47.39291,-124.31319,1981,05,27,    0.01,  100.73,  0.006733,    6.52,   11.95,    8.14,   11.61,    4.11,    3.25,-999,-999,-999
47.39291,-124.31319,1981,05,28,    0.30,  100.44,  0.008040,    7.80,   13.93,   10.67,   14.88,    2.37,    1.70,-999,-999,-999
47.39291,-124.31319,1981,05,29,    2.11,  100.15,  0.008720,    4.15,   13.13,   11.92,   13.82,    2.72,    1.81,-999,-999,-999
47.39291,-124.31319,1981,05,30,    1.93,  100.64,  0.007627,    4.57,   12.56,    9.96,   12.32,    4.48,    3.31,-999,-999,-999
47.39291,-124.31319,1981,05,31,    0.25,  100.66,  0.006555,    5.53,   12.45,    7.74,   12.07,    4.29,    3.40,-999,-999,-999
47.39291,-124.31319,1981,06,01,    0.49,  100.05,  0.007028,    3.80,   11.91,    8.69,   11.96,    3.19,    2.41,-999,-999,-999
47.39291,-124.31319,1981,06,02,    8.30,  100.16,  0.007767,    5.43,   12.48,   10.13,   12.72,    3.79,    2.76,-999,-999,-999
47.39291,-124.31319,1981,06,03,    3.78,  100.35,  0.007685,    2.57,   12.24,   10.03,   12.27,    5.24,    3.79,-999,-999,-999
47.39291,-124.31319,1981,06,04,   16.77,  100.41,  0.008379,    3.98,   12.37,   11.34,   12.38,    3.79,    2.74,-999,-999,-999
47.39291,-124.31319,1981,06,05,   16.27,   99.96,  0.008306,    3.53,   12.41,   11.14,   12.37,    6.28,    4.63,-999,-999,-999
47.39291,-124.31319,1981,06,06,    0.95,  100.33,  0.006401,    4.16,   12.06,    7.39,   11.36,    3.80,    2.90,-999,-999,-999
47.39291,-124.31319,1981,06,07,    9.25,   99.67,  0.006415,    4.77,   11.90,    7.28,   11.48,    2.00,    1.54,-999,-999,-999
47.39291,-124.31319,1981,06,08,   12.88,   99.46,  0.008171,    3.11,   12.20,   10.82,   11.98,    5.21,    3.82,-999,-999,-999
47.39291,-124.31319,1981,06,09,    5.72,  100.16,  0.007774,    3.88,   12.40,   10.21,   12.23,    5.29,    3.85,-999,-999,-999
47.39291,-124.31319,1981,06,10,    5.41,  100.25,  0.006721,    3.93,   11.93,    8.06,   11.90,    4.81,    3.66,-999,-999,-999
47.39291,-124.31319,1981,06,11,    1.17,  100.16,  0.006621,    4.25,   11.56,    7.83,   10.94,    2.99,    2.40,-999,-999,-999
47.39291,-124.31319,1981,06,12,    2.45,  100.30,  0.006206,    3.16,   11.71,    6.91,   10.86,    3.31,    2.58,-999,-999,-999
47.39291,-124.31319,1981,06,13,    2.19,  100.91,  0.006529,    4.14,   11.80,    7.68,   11.69,    4.52,    3.43,-999,-999,-999
47.39291,-124.31319,1981,06,14,    0.69,  101.49,  0.006719,    4.31,   12.53,    8.19,   12.42,    3.98,    2.99,-999,-999,-999
47.39291,-124.31319,1981,06,15,    7.82,  100.98,  0.007174,    3.91,   12.32,    9.05,   12.12,    3.96,    3.17,-999,-999,-999
47.39291,-124.31319,1981,06,16,    3.78,  100.72,  0.006956,    3.75,   12.54,    8.63,   12.12,    5.88,    4.47,-999,-999,-999
47.39291,-124.31319,1981,06,17,    7.66,  101.05,  0.006887,    3.74,   12.09,    8.56,   11.49,    4.43,    3.42,-999,-999,-999
47.39291,-124.31319,1981,06,18,   21.21,  100.16,  0.008423,    4.65,   12.31,   11.28,   11.90,    6.95,    5.32,-999,-999,-999
47.39291,-124.31319,1981,06,19,    2.83,  100.35,  0.008842,    2.97,   13.01,   12.16,   13.08,    3.90,    2.49,-999,-999,-999
47.39291,-124.31319,1981,06,20,    4.99,  100.66,  0.007199,    2.70,   12.24,    9.16,   11.58,    4.44,    3.40,-999,-999,-999
47.39291,-124.31319,1981,06,21,    9.87,  100.53,  0.008088,    2.95,   12.37,   10.80,   12.02,    5.58,    4.13,-999,-999,-999
47.39291,-124.31319,1981,06,22,    4.37,  100.28,  0.007894,    3.00,   13.02,   10.45,   12.75,    6.06,    4.61,-999,-999,-999
47.39291,-124.31319,1981,06,23,    1.34,  100.85,  0.007794,    4.65,   13.22,   10.36,   12.95,    4.59,    3.47,-999,-999,-999
47.39291,-124.31319,1981,06,24,    0.01,  100.86,  0.008118,    7.96,   14.09,   10.90,   14.13,    4.32,    3.31,-999,-999,-999
47.39291,-124.31319,1981,06,25,    0.02,  100.86,  0.008254,    5.23,   14.22,   11.19,   14.35,    6.01,    4.63,-999,-999,-999
47.39291,-124.31319,1981,06,26,    0.04,  101.11,  0.007508,    3.44,   13.33,    9.83,   13.02,    6.99,    5.48,-999,-999,-999
47.39291,-124.31319,1981,06,27,    0.17,  101.05,  0.007621,    4.60,   13.53,   10.05,   13.17,    5.56,    4.42,-999,-999,-999
47.39291,-124.31319,1981,06,28,    0.55,  100.74,  0.007462,    5.56,   13.53,    9.69,   13.24,    2.36,    1.92,-999,-999,-999
47.39291,-124.31319,1981,06,29,    1.85,  100.41,  0.008826,    4.54,   13.82,   12.11,   13.67,    3.97,    2.90,-999,-999,-999
47.39291,-124.31319,1981,06,30,    0.54,  100.49,  0.007827,    3.36,   13.22,   10.37,   12.89,    4.71,    3.63,-999,-999,-999
47.39291,-124.31319,1981,07,01,    0.04,  100.93,  0.008075,    5.03,   13.99,   10.89,   13.57,    4.79,    3.90,-999,-999,-999
47.39291,-124.31319,1981,07,02,    0.01,  100.59,  0.008937,    8.52,   15.18,   12.28,   15.41,    4.37,    3.37,-999,-999,-999
47.39291,-124.31319,1981,07,03,    0.02,  100.45,  0.009548,    5.92,   15.61,   13.31,   15.85,    4.90,    3.72,-999,-999,-999
47.39291,-124.31319,1981,07,04,    0.03,  100.42,  0.008728,    5.17,   14.68,   11.99,   14.42,    3.88,    3.10,-999,-999,-999
47.39291,-124.31319,1981,07,05,    0.07,  100.21,  0.007490,    3.77,   13.44,    9.65,   12.93,    4.88,    3.88,-999,-999,-999
47.39291,-124.31319,1981,07,06,    2.00,  100.16,  0.006826,    2.75,   12.41,    8.29,   11.29,    4.56,    3.60,-999,-999,-999
47.39291,-124.31319,1981,07,07,    1.94,  100.78,  0.006892,    4.28,   12.61,    8.52,   12.11,    4.85,    3.66,-999,-999,-999
47.39291,-124.31319,1981,07,08,    1.05,  100.80,  0.007320,    6.45,   13.12,    9.36,   13.57,    2.60,    1.86,-999,-999,-999
47.39291,-124.31319,1981,07,09,    2.72,  100.66,  0.007780,    4.37,   12.58,   10.24,   12.87,    2.55,    1.91,-999,-999,-999
47.39291,-124.31319,1981,07,10,    4.68,  100.63,  0.007244,    3.13,   12.28,    9.23,   11.84,    3.44,    2.78,-999,-999,-999
47.39291,-124.31319,1981,07,11,    0.82,  100.71,  0.007722,    5.46,   13.25,   10.17,   13.01,    2.70,    2.08,-999,-999,-999
47.39291,-124.31319,1981,07,12,    0.78,  100.57,  0.008200,    5.87,   13.67,   11.02,   13.60,    3.78,    2.86,-999,-999,-999
47.39291,-124.31319,1981,07,13,    3.62,  100.92,  0.008652,    2.63,   13.30,   11.94,   13.25,    4.23,    2.90,-999,-999,-999
47.39291,-124.31319,1981,07,14,    0.18,  101.06,  0.008730,    5.24,   14.36,   12.09,   14.20,    4.56,    3.44,-999,-999,-999
47.39291,-124.31319,1981,07,15,    0.02,  100.46,  0.009078,    7.41,   14.84,   12.53,   14.93,    4.57,    3.43,-999,-999,-999
47.39291,-124.31319,1981,07,16,    0.26,  100.07,  0.009510,    6.01,   15.33,   13.19,   15.49,    2.99,    2.32,-999,-999,-999
47.39291,-124.31319,1981,07,17,    0.56,  100.10,  0.009461,    6.65,   14.98,   13.08,   14.99,    2.78,    2.05,-999,-999,-999
47.39291,-124.31319,1981,07,18,    0.67,  100.40,  0.009468,    5.12,   14.62,   13.22,   14.68,    2.72,    1.84,-999,-999,-999
47.39291,-124.31319,1981,07,19,    0.62,  100.78,  0.009291,    4.02,   14.28,   12.99,   14.39,    4.01,    2.67,-999,-999,-999
47.39291,-124.31319,1981,07,20,    0.29,  100.94,  0.008831,    5.13,   14.14,   12.24,   14.01,    4.55,    3.42,-999,-999,-999
47.39291,-124.31319,1981,07,21,    0.24,  100.87,  0.008596,    4.91,   13.95,   11.82,   13.74,    3.50,    2.73,-999,-999,-999
47.39291,-124.31319,1981,07,22,    0.07,  100.74,  0.008893,    5.39,   14.28,   12.31,   14.23,    3.17,    2.40,-999,-999,-999
47.39291,-124.31319,1981,07,23,    0.19,  100.75,  0.008987,    5.35,   14.26,   12.48,   14.13,    3.42,    2.61,-999,-999,-999
47.39291,-124.31319,1981,07,24,    0.05,  100.86,  0.009350,    6.31,   14.95,   13.05,   14.81,    4.07,    3.01,-999,-999,-999
47.39291,-124.31319,1981,07,25,    0.04,  100.77,  0.010019,    5.43,   15.82,   14.07,   16.07,    3.68,    2.73,-999,-999,-999
47.39291,-124.31319,1981,07,26,    0.03,  100.59,  0.010519,    5.70,   16.61,   14.76,   17.56,    3.73,    2.60,-999,-999,-999
47.39291,-124.31319,1981,07,27,    0.04,  100.39,  0.010015,    5.82,   16.17,   14.01,   16.72,    5.46,    3.96,-999,-999,-999
47.39291,-124.31319,1981,07,28,    0.65,  100.47,  0.008615,    3.00,   13.75,   11.79,   13.75,    5.30,    3.75,-999,-999,-999
47.39291,-124.31319,1981,07,29,    0.82,  100.54,  0.008642,    3.85,   13.73,   11.85,   13.65,    4.34,    2.96,-999,-999,-999
47.39291,-124.31319,1981,07,30,    0.22,  100.67,  0.008925,    4.75,   14.21,   12.36,   14.24,    3.76,    2.57,-999,-999,-999
47.39291,-124.31319,1981,07,31,    0.04,  100.66,  0.009015,    6.78,   14.60,   12.49,   14.65,    4.06,    2.92,-999,-999,-999
47.39291,-124.31319,1981,08,01,    0.04,  100.60,  0.008727,    5.91,   14.40,   11.99,   14.44,    4.39,    3.27,-999,-999,-999
47.39291,-124.31319,1981,08,02,    0.01,  100.51,  0.007668,    4.97,   13.25,   10.03,   13.34,    2.35,    1.74,-999,-999,-999
47.39291,-124.31319,1981,08,03,    0.00,  100.37,  0.007598,    5.49,   13.41,    9.85,   13.53,    2.11,    1.59,-999,-999,-999
47.39291,-124.31319,1981,08,04,    0.00,  100.56,  0.008355,    5.86,   14.08,   11.33,   14.42,    2.86,    1.97,-999,-999,-999
47.39291,-124.31319,1981,08,05,    0.00,  100.89,  0.009268,    6.88,   15.51,   12.89,   15.89,    5.13,    3.57,-999,-999,-999
47.39291,-124.31319,1981,08,06,    0.01,  100.74,  0.010209,    8.39,   17.16,   14.34,   18.60,    3.91,    2.68,-999,-999,-999
47.39291,-124.31319,1981,08,07,    0.01,  100.50,  0.010825,    6.09,   17.85,   15.14,   19.86,    4.09,    2.84,-999,-999,-999
47.39291,-124.31319,1981,08,08,    0.00,  100.17,  0.011745,    8.00,   18.88,   16.37,   21.62,    4.35,    2.95,-999,-999,-999
47.39291,-124.31319,1981,08,09,    0.00,  100.16,  0.012173,    9.44,   19.30,   16.91,   23.23,    3.91,    2.50,-999,-999,-999
47.39291,-124.31319,1981,08,10,    0.01,  100.29,  0.011635,    4.87,   19.05,   16.23,   21.55,    4.31,    2.91,-999,-999,-999
47.39291,-124.31319,1981,08,11,    0.04,  100.24,  0.010930,    6.88,   17.76,   15.24,   18.73,    3.68,    2.62,-999,-999,-999
47.39291,-124.31319,1981,08,12,    0.09,   99.89,  0.010129,    6.27,   16.35,   14.03,   16.44,    2.48,    2.02,-999,-999,-999
47.39291,-124.31319,1981,08,13,    0.13,   99.70,  0.009457,    6.60,   15.56,   13.05,   15.40,    1.64,    1.35,-999,-999,-999
47.39291,-124.31319,1981,08,14,    0.14,  100.16,  0.009798,    6.60,   15.67,   13.65,   15.96,    1.91,    1.44,-999,-999,-999
47.39291,-124.31319,1981,08,15,    0.09,  100.68,  0.009878,    5.76,   15.66,   13.88,   15.82,    2.43,    1.85,-999,-999,-999
47.39291,-124.31319,1981,08,16,    0.03,  100.60,  0.009631,    5.43,   15.45,   13.49,   15.46,    2.48,    1.88,-999,-999,-999
47.39291,-124.31319,1981,08,17,    0.09,  100.07,  0.009783,    6.71,   15.85,   13.59,   16.27,    1.90,    1.51,-999,-999,-999
47.39291,-124.31319,1981,08,18,    0.06,   99.73,  0.009686,    5.80,   16.03,   13.39,   16.55,    2.14,    1.70,-999,-999,-999
47.39291,-124.31319,1981,08,19,    0.63,   99.96,  0.009175,    4.04,   14.68,   12.66,   14.76,    4.44,    3.27,-999,-999,-999
47.39291,-124.31319,1981,08,20,    1.06,  100.51,  0.009439,    3.83,   14.42,   13.18,   14.59,    3.92,    2.60,-999,-999,-999
47.39291,-124.31319,1981,08,21,    0.02,  100.60,  0.009081,    6.04,   14.84,   12.56,   15.18,    2.31,    1.51,-999,-999,-999
47.39291,-124.31319,1981,08,22,    0.05,  100.29,  0.009678,    7.47,   16.06,   13.43,   16.45,    4.08,    2.85,-999,-999,-999
47.39291,-124.31319,1981,08,23,    0.38,   99.69,  0.009525,    5.20,   15.46,   13.15,   15.68,    4.88,    3.76,-999,-999,-999
47.39291,-124.31319,1981,08,24,    2.58,   99.91,  0.009026,    3.92,   14.40,   12.41,   14.56,    3.42,    2.30,-999,-999,-999
47.39291,-124.31319,1981,08,25,    0.56,  100.43,  0.008467,    4.57,   13.88,   11.48,   14.39,    4.62,    3.27,-999,-999,-999
47.39291,-124.31319,1981,08,26,    0.20,  100.72,  0.008464,    5.13,   13.85,   11.49,   14.51,    3.23,    2.15,-999,-999,-999
47.39291,-124.31319,1981,08,27,    0.28,  100.82,  0.008854,    4.52,   14.23,   12.25,   14.57,    3.46,    2.32,-999,-999,-999
47.39291,-124.31319,1981,08,28,    1.33,   99.95,  0.008852,    8.56,   15.06,   12.03,   15.35,    2.64,    1.75,-999,-999,-999
47.39291,-124.31319,1981,08,29,    7.05,   99.59,  0.010052,    2.74,   14.61,   13.99,   14.85,    4.13,    2.50,-999,-999,-999
47.39291,-124.31319,1981,08,30,    6.59,  100.29,  0.009284,    3.34,   14.26,   12.90,   14.24,    3.13,    2.20,-999,-999,-999
47.39291,-124.31319,1981,08,31,   15.62,   99.88,  0.009527,    2.30,   13.78,   13.20,   14.02,    5.43,    3.88,-999,-999,-999
47.39291,-124.31319,1981,09,01,    1.31,   99.88,  0.009338,    3.71,   14.26,   12.90,   14.74,    4.28,    2.73,-999,-999,-999
47.39291,-124.31319,1981,09,02,    0.04,  100.41,  0.008654,    6.16,   13.94,   11.79,   14.04,    3.31,    2.37,-999,-999,-999
47.39291,-124.31319,1981,09,03,    0.16,  100.27,  0.008831,    5.74,   14.12,   12.09,   14.14,    3.55,    2.50,-999,-999,-999
47.39291,-124.31319,1981,09,04,    0.90,  100.29,  0.008985,    4.56,   14.04,   12.39,   14.24,    3.05,    1.94,-999,-999,-999
47.39291,-124.31319,1981,09,05,    0.02,  100.57,  0.008528,    6.60,   14.07,   11.60,   14.36,    3.33,    2.25,-999,-999,-999
47.39291,-124.31319,1981,09,06,    0.01,  100.52,  0.009443,    9.97,   15.86,   13.10,   17.17,    4.72,    2.78,-999,-999,-999
47.39291,-124.31319,1981,09,07,    0.01,  100.26,  0.009863,    8.20,   16.39,   13.73,   18.04,    4.36,    2.65,-999,-999,-999
47.39291,-124.31319,1981,09,08,    1.31,  100.38,  0.009783,    6.30,   14.99,   13.69,   15.33,    3.77,    2.45,-999,-999,-999
47.39291,-124.31319,1981,09,09,    1.63,  100.53,  0.009945,    3.99,   14.23,   13.95,   14.64,    4.20,    2.66,-999,-999,-999
47.39291,-124.31319,1981,09,10,    0.22,  100.79,  0.009081,    6.09,   14.36,   12.60,   14.43,    4.23,    3.07,-999,-999,-999
47.39291,-124.31319,1981,09,11,    0.02,  100.68,  0.008952,    5.76,   14.54,   12.36,   14.41,    6.02,    4.52,-999,-999,-999
47.39291,-124.31319,1981,09,12,    0.01,  100.69,  0.008606,    6.69,   14.33,   11.76,   14.40,    5.07,    3.85,-999,-999,-999
47.39291,-124.31319,1981,09,13,    0.00,  100.51,  0.008306,    7.21,   14.95,   11.13,   15.62,    3.77,    2.65,-999,-999,-999
47.39291,-124.31319,1981,09,14,    0.00,  100.51,  0.008076,    7.16,   15.79,   10.67,   17.57,    2.36,    1.53,-999,-999,-999
47.39291,-124.31319,1981,09,15,    0.00,  100.24,  0.009052,    8.57,   16.07,   12.37,   18.66,    2.50,    1.64,-999,-999,-999
47.39291,-124.31319,1981,09,16,    0.35,  100.32,  0.009443,    6.07,   14.97,   13.11,   15.97,    4.17,    2.68,-999,-999,-999
47.39291,-124.31319,1981,09,17,    1.70,  100.44,  0.009176,    5.01,   14.29,   12.69,   14.73,    4.92,    3.40,-999,-999,-999
47.39291,-124.31319,1981,09,18,   13.55,  100.52,  0.009805,    2.59,   13.83,   13.76,   14.17,    4.39,    2.77,-999,-999,-999
47.39291,-124.31319,1981,09,19,    4.50,  100.80,  0.008186,    3.15,   12.72,   11.01,   13.29,    2.69,    1.78,-999,-999,-999
47.39291,-124.31319,1981,09,20,   19.91,   99.80,  0.008105,    3.70,   12.50,   10.72,   12.40,    8.73,    6.61,-999,-999,-999
47.39291,-124.31319,1981,09,21,   19.93,  100.15,  0.007702,    1.80,   12.52,   10.08,   12.46,    9.08,    6.78,-999,-999,-999
47.39291,-124.31319,1981,09,22,    8.03,  100.53,  0.007289,    2.44,   12.22,    9.31,   11.90,    3.87,    2.83,-999,-999,-999
47.39291,-124.31319,1981,09,23,    6.69,  100.57,  0.007275,    3.19,   11.98,    9.29,   11.34,    3.83,    2.97,-999,-999,-999
47.39291,-124.31319,1981,09,24,    3.66,  100.41,  0.006669,    3.32,   11.58,    7.95,   11.30,    2.31,    1.81,-999,-999,-999
47.39291,-124.31319,1981,09,25,    4.36,  100.45,  0.006510,    5.90,   12.09,    7.59,   12.33,    2.77,    2.10,-999,-999,-999
47.39291,-124.31319,1981,09,26,   18.86,   99.53,  0.008012,    3.49,   12.22,   10.44,   11.92,    7.56,    5.67,-999,-999,-999
47.39291,-124.31319,1981,09,27,   23.18,   99.25,  0.009113,    1.75,   13.18,   12.47,   13.66,    8.34,    5.68,-999,-999,-999
47.39291,-124.31319,1981,09,28,   10.48,  100.08,  0.007830,    1.83,   11.97,   10.27,   12.35,    4.55,    3.32,-999,-999,-999
47.39291,-124.31319,1981,09,29,    4.92,  100.70,  0.007206,    2.97,   11.48,    9.10,   11.89,    4.79,    3.71,-999,-999,-999
47.39291,-124.31319,1981,09,30,   16.98,  100.91,  0.008924,    3.39,   12.75,   12.34,   12.93,    6.24,    4.48,-999,-999,-999
47.39291,-124.31319,1981,10,01,   21.20,   99.92,  0.008804,    4.29,   12.58,   11.93,   12.56,    5.56,    4.02,-999,-999,-999
47.39291,-124.31319,1981,10,02,    4.34,   99.89,  0.006567,    1.89,   11.20,    7.68,   10.73,    4.70,    3.47,-999,-999,-999
47.39291,-124.31319,1981,10,03,    4.31,   99.91,  0.006258,    4.90,   11.26,    6.93,   11.53,    2.38,    1.81,-999,-999,-999
47.39291,-124.31319,1981,10,04,    8.69,  100.08,  0.006899,    3.78,   10.55,    8.35,   10.14,    4.28,    3.28,-999,-999,-999
47.39291,-124.31319,1981,10,05,   46.86,   98.98,  0.008170,    4.95,   11.75,   10.59,   11.66,   12.12,    8.97,-999,-999,-999
47.39291,-124.31319,1981,10,06,   19.13,   98.64,  0.008543,    2.72,   12.37,   11.37,   12.43,    6.70,    4.80,-999,-999,-999
47.39291,-124.31319,1981,10,07,   20.16,   98.93,  0.007684,    1.48,   11.52,    9.86,   11.47,    7.80,    5.80,-999,-999,-999
47.39291,-124.31319,1981,10,08,   13.65,   99.23,  0.006976,    2.84,   10.55,    8.39,   10.53,    5.29,    3.95,-999,-999,-999
47.39291,-124.31319,1981,10,09,    1.96,   99.71,  0.006409,    4.50,   10.82,    7.27,   11.12,    3.13,    2.22,-999,-999,-999
47.39291,-124.31319,1981,10,10,    1.50,   99.89,  0.006265,    4.18,   10.10,    6.93,   10.05,    4.07,    3.21,-999,-999,-999
47.39291,-124.31319,1981,10,11,    0.38,  100.18,  0.006310,    7.39,   10.08,    6.93,   10.64,    2.89,    2.34,-999,-999,-999
47.39291,-124.31319,1981,10,12,    0.01,  100.58,  0.005496,    7.79,    9.54,    4.98,    9.60,    3.47,    2.63,-999,-999,-999
47.39291,-124.31319,1981,10,13,    0.00,  100.63,  0.005629,    7.27,    9.57,    5.10,   10.03,    2.04,    1.67,-999,-999,-999
47.39291,-124.31319,1981,10,14,    0.00,  101.04,  0.006514,    7.02,   10.31,    7.56,   10.57,    2.27,    1.78,-999,-999,-999
47.39291,-124.31319,1981,10,15,    0.01,  101.21,  0.007098,    6.93,   11.30,    8.93,   11.93,    3.06,    2.39,-999,-999,-999
47.39291,-124.31319,1981,10,16,    0.03,  101.25,  0.007564,    5.56,   11.04,    9.87,   11.44,    3.98,    3.08,-999,-999,-999
47.39291,-124.31319,1981,10,17,    0.02,  101.42,  0.007673,    5.63,   11.41,   10.16,   12.40,    2.35,    1.65,-999,-999,-999
47.39291,-124.31319,1981,10,18,    0.01,  101.20,  0.007737,    7.18,   12.02,   10.23,   13.37,    3.91,    2.71,-999,-999,-999
47.39291,-124.31319,1981,10,19,    0.08,  101.13,  0.007194,    5.14,   10.86,    9.14,   11.12,    4.50,    3.41,-999,-999,-999
47.39291,-124.31319,1981,10,20,    0.01,  101.40,  0.005879,    6.53,    9.66,    6.08,    9.52,    3.87,    2.76,-999,-999,-999
47.39291,-124.31319,1981,10,21,    0.00,  101.50,  0.005321,    7.49,    9.67,    4.67,    9.34,    4.68,    3.23,-999,-999,-999
47.39291,-124.31319,1981,10,22,    0.00,  101.57,  0.005814,    8.17,   10.69,    5.89,   11.64,    3.19,    2.18,-999,-999,-999
47.39291,-124.31319,1981,10,23,    0.02,  101.22,  0.006912,    5.73,   10.43,    8.41,   11.21,    2.28,    1.77,-999,-999,-999
47.39291,-124.31319,1981,10,24,    0.13,  100.45,  0.007432,    4.47,   10.58,    9.50,   11.28,    1.53,    1.30,-999,-999,-999
47.39291,-124.31319,1981,10,25,    3.99,   99.68,  0.007715,    1.48,   10.79,   10.02,   10.85,    2.45,    1.74,-999,-999,-999
47.39291,-124.31319,1981,10,26,   20.43,   99.20,  0.008055,    1.90,   11.44,   10.57,   11.40,    5.07,    3.65,-999,-999,-999
47.39291,-124.31319,1981,10,27,   55.56,   98.25,  0.008720,    2.19,   11.92,   11.65,   12.31,    9.62,    6.83,-999,-999,-999
47.39291,-124.31319,1981,10,28,   16.43,   98.31,  0.006797,    2.42,   10.01,    7.94,    9.13,    5.49,    4.21,-999,-999,-999
47.39291,-124.31319,1981,10,29,   15.90,   99.44,  0.005933,    1.16,    9.20,    6.14,    8.30,    4.32,    3.22,-999,-999,-999
47.39291,-124.31319,1981,10,30,   23.23,  100.30,  0.007699,    4.50,   10.66,    9.93,   10.67,    9.98,    7.43,-999,-999,-999
47.39291,-124.31319,1981,10,31,   17.24,  100.96,  0.008653,    1.06,   12.12,   11.96,   12.71,   10.07,    7.10,-999,-999,-999
47.39291,-124.31319,1981,11,01,    1.08,  101.07,  0.008172,    3.50,   11.62,   11.08,   12.12,    5.14,    3.61,-999,-999,-999
47.39291,-124.31319,1981,11,02,    0.47,  100.27,  0.007634,    5.38,   11.23,    9.92,   11.33,    5.48,    3.90,-999,-999,-999
47.39291,-124.31319,1981,11,03,    5.12,  100.63,  0.006650,    3.91,   10.30,    7.90,   10.16,    6.75,    5.06,-999,-999,-999
